gene	t	p	log2FC	padj	corr_with_FXN
NFYA	-3.5250613143521123	0.0015899906180013104	-0.2967217807998068	0.016376252768614624	0.4028677053748307
MED26	3.443163513081945	0.001591430056097883	0.21301766325494143	0.016376252768614624	-0.3681642770436438
KIF24	3.575513311811482	0.001601673187325423	1.0695084043038419	0.01646595737542075	-0.38192179256049286
CORO7	3.4633726574407846	0.0016107937415801514	0.443337017095911	0.01654942905038004	-0.469924205253801
ZC3HAV1	3.4356661957606547	0.001615311175646502	0.20570906130143918	0.016575238388958614	-0.4748226909807478
GAS7	3.4504107721438184	0.0016143669181627514	0.8243042774563403	0.016575238388958614	-0.43082327413750116
LHPP	-3.4919998170971285	0.001616375447770821	-0.4898244468707311	0.016575870054031914	0.3197111303470906
CAV3	-3.452961952874424	0.0016197001041186644	-1.1963655916823426	0.01659966672113183	0.4268378417708061
NT5C	-3.4725341526460554	0.00162200487902675	-0.3177528847882449	0.016612988014368776	0.41107332013687814
CCDC86	3.47925937615366	0.0016239347724040514	0.4405539589527301	0.016622455555796514	-0.21532542437094673
OLR1	-3.478834340404453	0.0016280151873322123	-1.5279714352196918	0.01665391031051287	0.42204495865043123
SLC22A18	-3.4382904623861608	0.0016315498153084073	-0.5406838824116109	0.01667405551697071	0.2833024370572769
RPS15	-3.4387298813597336	0.0016320018042743092	-0.3074115684577965	0.01667405551697071	0.5182235659500964
SNORD18C	-3.4312132174043994	0.0016379412061826705	-0.6523534900552281	0.0167244015314427	0.4942978641535454
VARS2	-3.448868637550959	0.001644953393907649	-0.2671724483460345	0.016742805361479568	0.4162688965312303
PTPRQ	-3.431482901811992	0.0016457091023384881	-1.0856789628728398	0.016742805361479568	0.438116116100484
C6orf123	3.428598498888129	0.0016458205016275057	0.5718689880959413	0.016742805361479568	-0.3453644782740895
COQ7	-3.4452286709327318	0.0016444248616974031	-0.16078998903289943	0.016742805361479568	0.5194442773126778
CCNE1	3.4300484393995943	0.0016441651925214527	0.3848763215434543	0.016742805361479568	-0.4640773321535907
MAN1A1	3.43032179957776	0.0016411142043140851	0.6533903819726614	0.016742805361479568	-0.46635922439663563
WDR26	3.517861417550254	0.001651440717196464	0.2707991512644057	0.016758727130739563	-0.5525641723603305
MRPL38	-3.428077871624897	0.0016490648323306716	-0.19093782199702147	0.016758727130739563	0.42395349135517607
CPB1	3.427456352224763	0.0016508744159005756	1.9872799167014832	0.016758727130739563	-0.5132150313314421
CSDE1	-3.42916712847665	0.0016511639504694232	-0.1391115008752486	0.016758727130739563	0.42877317349278327
UCKL1-AS1	3.444469776232926	0.0016566296222643234	0.45785837477849256	0.016801070113896643	-0.48584004177632206
EGFR-AS1	3.430641692765534	0.0016578809652886281	1.0359785886463122	0.01680345201544225	-0.530490627263586
H3F3C	-3.4817353081928823	0.0016644547241595345	-0.5002423641635851	0.016859743287427245	0.3309627737952726
SDSL	-3.4300294230750006	0.0016663754764015947	-0.48255620889736406	0.016868862829390548	0.46823742826634074
ZNF426	-3.446930117088824	0.0016716890400027455	-0.16162227549128083	0.016912295912047362	0.4511967743392005
RAPGEF1	3.4373090141292306	0.0016757053594258428	0.42394083849760555	0.01694255981447621	-0.42758734412428423
KANK1	3.4302720542660845	0.001679177215610096	0.5679126535412831	0.016967285178025975	-0.5834753180551565
TP53TG1	-3.4672895554649417	0.0016804223103352033	-0.5717470691354718	0.016969321525597044	0.3887798150255563
BTG3	3.4218709017709075	0.001681431774177482	0.4142650146588931	0.016969321525597044	-0.4606931090721195
UMPS	3.4614108811638373	0.0016853600317917287	0.1742359505175024	0.016998588581787107	-0.3941309645640769
SLC2A1-AS1	-3.4706528539176738	0.0016901733682616596	-0.7965271178492777	0.01703674143337408	0.45534989804707915
RNF215	-3.4233539296439006	0.0016944584154398677	-0.21861764285751484	0.017069525938840008	0.37218197774768386
MRAP2	3.4229573454301097	0.0016962616478064568	1.783504116089392	0.01707728459189314	-0.43733682439150606
COX6A1	-3.4202683314666094	0.0016976639079044474	-0.33863583081915394	0.017080999428830443	0.4445597523661986
COMT	-3.422547835781069	0.0017011713420506053	-0.31786308549528464	0.017105878014257028	0.35340962928394587
MLL2	3.439737558902055	0.0017040354056588605	0.4913358567887318	0.01712296426094496	-0.39926155010293957
FLJ23867	-3.511419572339345	0.001704942179754123	-0.6374758297651351	0.01712296426094496	0.4002071823683868
TMEM48	3.5535068475139586	0.0017117272061372665	0.6437806427864778	0.017180669365303675	-0.2870042430827855
RFX8	3.4414715932266717	0.0017140020829974315	0.9383729476832219	0.01719306337016416	-0.4897022248593077
MEFV	3.4327326455575173	0.0017176601553353314	0.3434088340344008	0.017219308688810407	-0.3874722704216069
DPY19L1	3.4146115864101416	0.0017216151602188299	0.23734598108427463	0.017248497099137863	-0.42336444274602214
GATM-AS1	3.4494423754836347	0.0017236238715617669	0.49418353953261196	0.01725816245959271	-0.4559600033511297
UBTD2	-3.427826962542127	0.0017336690597891094	-0.2465080666254469	0.017348234399136662	0.5032514020124687
C8orf82	-3.4243298351185727	0.001739924239092795	-0.269491357609839	0.01740029497667453	0.403593394029291
RBM3	-3.4349295924116867	0.0017432665749147046	-0.42377866413668386	0.017404754738472583	0.42100766846912924
CWC15	-3.4311491253517348	0.001743528754879354	-0.26375456415988374	0.017404754738472583	0.4370231703291009
SMC2	3.5457570135795233	0.0017415186516406807	0.7801018179693884	0.017404754738472583	-0.37080735543976406
NPC1	3.468601831329232	0.0017464173000962206	0.42004730765874854	0.01741524379707825	-0.5608596624188682
RPS12	-3.424415256235042	0.001746775463399186	-0.5322797546077673	0.01741524379707825	0.5782217994771828
ZNF260	-3.4168114693048497	0.0017477399709244946	-0.20443160285058326	0.01741524379707825	0.4593193864867887
CCDC88B	-3.446225845913276	0.0017530877903302567	-0.605647023714373	0.01742385456968163	0.3676161738025761
TRAPPC5	-3.405712303449621	0.0017538741760298976	-0.371591219440349	0.01742385456968163	0.3963793140012503
MIR604	3.4571553240733484	0.0017527640076918337	0.9759600839186793	0.01742385456968163	-0.4687457801469448
SMOC1	3.4302783327165267	0.001752796767797692	2.4336114249266596	0.01742385456968163	-0.35055635828008486
C3	3.432194411634104	0.0017503468774405077	2.1418730632675365	0.01742385456968163	-0.40588796002600475
NFKBIL1	-3.4116217101616066	0.0017549832786959748	-0.30396184554690464	0.01742440154962352	0.4909794815758574
TCP11L1	3.4365223848493396	0.0017604232062448134	0.3478924265052168	0.017459457013408633	-0.3846414697869781
ELK3	3.4037764658015544	0.0017606263892899516	0.5731943943187972	0.017459457013408633	-0.35525095351272173
HNRNPAB	3.4704519606935773	0.0017622655695512823	0.3943353043353035	0.017465235090079287	-0.3023633086196732
POLD1	3.448171587228999	0.001765844065020921	0.4613881498993848	0.01748583336069034	-0.4225025039270814
TMEM117	-3.4024995603615813	0.0017664594829322406	-0.3255000366354599	0.01748583336069034	0.5113697603153189
APOD	3.4019811190191547	0.0017709756222223463	1.6546156123606046	0.017516160085339388	-0.3713999732371513
LOC100652768	-3.4252686536943644	0.0017716423484778572	-0.9458750710759958	0.017516160085339388	0.4053548155891572
ARMCX3	-3.437110119623282	0.0017736123970280725	-0.23328806930738288	0.017525156327119585	0.3489518561811122
ERVV-1	3.420113867569057	0.0017784308060447823	0.3968187435786943	0.017551784868493313	-0.4266952478377513
UTP14A	-3.463327333115476	0.0017777707652550895	-0.27401286206245956	0.017551784868493313	0.5353259284631032
AQP6	3.430135785216226	0.0017809916689045522	0.5196300643091485	0.017557620661741668	-0.32697443804469856
EVA1B	-3.3993816119973905	0.0017811463220459	-0.4312533344992513	0.017557620661741668	0.41506306420794276
GINS1	3.499911751717873	0.0017924436644630197	1.042501844218111	0.017658454241500702	-0.3681762578115049
RPS27L	-3.4226594707470155	0.001797674276456438	-0.46554660181547547	0.017699436250209276	0.4032349533548079
PTPN2	-3.3954890433955813	0.001801389572626869	-0.22426647418712697	0.01771491435163282	0.5617261841894565
ERCC1	-3.4083996144973394	0.0018007856457013093	-0.203318327285416	0.01771491435163282	0.46187233135773786
SMIM8	-3.3943098417362303	0.0018066648058404342	-0.2875569148566086	0.017735140086311295	0.4597650814352684
FAM92A1	-3.437536177383491	0.001805995986946941	-0.2966884912688048	0.017735140086311295	0.4680893398531686
LYRM9	-3.4168008929322555	0.0018055819526450005	-0.5215296675088386	0.017735140086311295	0.402682297345714
GABARAP	-3.4577960560958143	0.001811204911445652	-0.3100977171146546	0.01775089490527814	0.4116483015185223
RPL23AP64	3.4031606389807756	0.0018113108229606191	0.46037285742865297	0.01775089490527814	-0.4710190033494345
TBX20	3.394167376246014	0.0018114911200292918	1.8925307855454032	0.01775089490527814	-0.507327238829304
TMPO-AS1	3.4630436471746138	0.0018147606691345077	1.1723039752040796	0.017772398472430416	-0.36581570532652696
REXO1	3.4008954946672465	0.001819663531134272	0.3225058582790794	0.01779000669320436	-0.4201024202334023
WDR76	3.4241879986977266	0.0018197871464647373	0.7255895791644553	0.01779000669320436	-0.3925367325282228
NECAB3	-3.4509454328164018	0.0018193890292377618	-0.19835115661299874	0.01779000669320436	0.42712035911187934
NCOA6	3.4039932630829313	0.001822686050231833	0.5542292872752714	0.017805983179735682	-0.3287200271064284
HAUS5	3.492066386949863	0.0018238200014063638	0.4347417173386958	0.017805983179735682	-0.3697549355564111
SH3GLB2	-3.3922260211285375	0.001824652804214642	-0.22217858428038184	0.017805983179735682	0.2666900623998128
RPS27A	-3.3932718698629563	0.0018280056512497453	-0.42997942071709616	0.017828177829386158	0.5637810416117521
AQP1	3.3910741412028966	0.001830457972654246	2.087031251134608	0.017836066346002995	-0.43840353039901264
ZNF611	3.3910067982145593	0.0018309723906095867	0.3443011556615865	0.017836066346002995	-0.4150867074711254
CYP20A1	-3.4174979236789733	0.0018329478613921457	-0.22230261836138077	0.017844794521009164	0.3515434560005641
BRCA2	3.531419237524452	0.0018347820938565483	0.8647011561954763	0.017852138195139845	-0.3455611642651129
CLEC1A	3.3870420635819025	0.0018417403398391875	1.1189728628590736	0.017877750767986852	-0.42727457704762356
GBP1	-3.402835504260608	0.0018407801865645522	-0.5952582149417633	0.017877750767986852	0.363398232554951
APLP1	-3.3931366922002995	0.0018391941455092773	-0.907585930386694	0.017877750767986852	0.30539485917745873
MTRNR2L8	3.4484011535838905	0.0018415601275803665	0.6994494940357932	0.017877750767986852	-0.31212700985526265
TMEM121	-3.391875192243659	0.0018489110685133304	-0.9870341411069248	0.01793682445633443	0.39131085472863536
POM121C	3.3901922849157264	0.0018515132123322548	0.4254567944557204	0.017951533673351616	-0.3391064141333122
INTS6	-3.3839026932303757	0.0018600745137387045	-0.17203234394275668	0.018023969394264084	0.4391742125161475
E2F1	3.4231763187166555	0.0018656191793882118	1.1148419453189602	0.018067106417379335	-0.4552399750761525
PROSC	-3.3851692620032137	0.0018679978352579892	-0.26522697867449097	0.018068971453861802	0.5393398986437021
RNASEL	-3.384422352296652	0.0018671901414676333	-0.3707655014530662	0.018068971453861802	0.434725801967304
SLC6A4	3.395740744624069	0.0018713320957374944	0.4316517291906177	0.01809063793838393	-0.39868281404173184
SLC38A2	-3.380675711911905	0.0018745102522835068	-0.5175542045622432	0.01811077088281628	0.37588195797644997
POLR3H	3.3887892899110894	0.001878362195571474	0.15849874193771996	0.018131318201862274	-0.562225262346332
DDX46	3.4991287779783615	0.0018788305655913179	0.30765096505616896	0.018131318201862274	-0.3437726717210728
DIP2A	3.3787061911642136	0.001883565550668864	0.2796622834533089	0.01816640730344632	-0.5768927033238104
CYTH1	3.3786056427454283	0.0018849677887491961	0.2501017443842173	0.018169330913010474	-0.5375839978449279
CSRP2	-3.38200424491154	0.0018866238432253134	-1.1388668819381174	0.018174696242632665	0.43264125351234933
HDDC3	-3.3818271259248776	0.0018968907719731098	-0.29057343403315894	0.018209931098424784	0.5409005702553975
ANKRD9	3.421513903927534	0.0018949218180277908	0.5666299765129823	0.018209931098424784	-0.489310695332287
UBE3C	3.376586166159916	0.001894873825974821	0.16697247776932223	0.018209931098424784	-0.460806400747946
ABCF1	3.3778135901623356	0.0018963369521988963	0.19946395747929024	0.018209931098424784	-0.3732744074619925
GYG1	-3.456962666728185	0.0018950664499928383	-0.26304886087163126	0.018209931098424784	0.4218521064226038
CAND1	-3.37700895853764	0.0018958418192189924	-0.16977795786686478	0.018209931098424784	0.3975549105166229
CNTN2	3.375426094655646	0.0018999615979751233	0.8939983586448981	0.018219240350595446	-0.48689006636963533
RBMS1	3.392206541613519	0.0019000647489218166	0.26223886785078854	0.018219240350595446	-0.42737850882990325
C1orf54	-3.379633478060928	0.0019054883817564913	-0.8659357191378882	0.018260654167429887	0.4229699438651964
SMIM18	3.3792935358752816	0.0019071429033874292	0.831093956640131	0.018265920820334642	-0.34768152174467815
LRRTM2	3.3981340302906826	0.001910028690358266	0.7643795783350376	0.018272386736291953	-0.4623184625387649
CELF2	3.383722328138399	0.0019097662665142608	1.2222756241558432	0.018272386736291953	-0.5067964852307428
VPS13D	3.375143916812834	0.0019133087679515087	0.3771745581495711	0.018293179434937183	-0.3926573362362913
MIR381	-3.5356120147780605	0.0019164438185176572	-0.9783946425786121	0.018312562291280574	0.4138143430058329
RAD52	-3.391298168605226	0.001922085389498063	-0.35068642332743494	0.01834526187863307	0.5543967520697697
PHF15	3.3749533915242287	0.0019219414383571686	0.6055060080425356	0.01834526187863307	-0.4284799197848652
C8orf33	3.4004710681826777	0.001926757177409097	0.2442552874421562	0.0183721616628906	-0.37842448196953216
CDK2	3.512758194315391	0.0019271265091919607	0.7227117946707953	0.0183721616628906	-0.382372103611433
STON2	3.3702051988763406	0.001932254585559202	1.6739828457443835	0.018410432595895775	-0.4446300665463241
EPC1	-3.3759415798954477	0.0019623854917901504	-0.17863966078269122	0.01868674802118835	0.4638299411704441
AASS	-3.389319107188579	0.001973959779225944	-0.46120558976774184	0.01877533320505413	0.2911152395270034
LOC100506134	3.3909823423376713	0.001973417980722294	0.6840319470107397	0.01877533320505413	-0.4330146801763852
KIAA0586	3.4764871632056398	0.001977564655820689	0.46242640078114583	0.01879880467243922	-0.2827269266944723
CCDC101	-3.370214855417359	0.001979123853632459	-0.398037162264548	0.01880281403701045	0.49610187622250546
C12orf56	3.3791581402813735	0.0019815742567961675	1.4033860355755645	0.01881528089551835	-0.5253159646025639
LOC646214	3.409675788135869	0.001984725417432993	0.45644145396171254	0.018834383395858096	-0.42962448302201467
UBAP2L	3.3871200312985104	0.0019898413831383093	0.22394054992597034	0.018861277468268	-0.49525186535741167
MAPK1IP1L	3.361916278929673	0.0019890821232201087	0.2795031767992864	0.018861277468268	-0.4126621724450049
C5orf55	3.3568649896892895	0.00199733864037782	0.35666885864421705	0.01892149287340157	-0.3893331466479321
PCA3	3.4261320224181695	0.0019986584066616084	1.4131573135726834	0.018923151271777232	-0.6171875062256441
NPLOC4	3.372814286694859	0.0020025986463178933	0.1681478949647488	0.018949604019622836	-0.5017165096993599
WDHD1	3.4764381655656247	0.0020171463060883665	0.7275511055318784	0.01907634186839061	-0.36149505158703543
LHX9	-3.3706430759727843	0.002020740204450426	-2.279489361516175	0.01909940327030874	0.31246418446933377
ZNF222	-3.3536076302002504	0.002026236133457151	-0.24265099873500073	0.019129474313066913	0.393621187182245
GAMT	-3.3572076342543835	0.0020261107093999886	-0.4781687843797231	0.019129474313066913	0.35043772796962763
MAB21L3	3.3552782705045727	0.0020288770691470567	0.5860215372734636	0.01914347421807648	-0.4604334980714519
TLR1	3.3545288035634906	0.0020328929748698833	1.1004971952353855	0.019163080340576816	-0.37155974679328685
CCDC90B	-3.4599338599073266	0.0020332734206866938	-0.26122284081447766	0.019163080340576816	0.5144622784637256
NFATC4	-3.3532573428147043	0.002040007136996752	-0.49402909438179243	0.019182465930725517	0.3259448429100017
TTC37	-3.3493934425190517	0.0020376589764796353	-0.22625696249249394	0.019182465930725517	0.33342650797263657
MDC1	3.410897688498897	0.0020380730345930503	0.6720206326873175	0.019182465930725517	-0.3078857042388385
ARPP19	3.4038234496371444	0.002041132271014832	0.2644203702926067	0.019182465930725517	-0.4157524048419377
MRPS21	-3.40489803050717	0.0020388170085781964	-0.2942517537851064	0.019182465930725517	0.4360409204151767
